Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TATACONSUM.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2023-04-25,1843.6788330078125,666.9661865234375,4404.40283203125,2873.812255859375,877.45458984375,4213.64404296875,6049.54443359375,1345.0911865234375,328.163330078125,769.0673217773438,4402.5498046875,902.3318481445312,213.89793395996094,3200.607421875,4795.7958984375,3182.819580078125,1670.989501953125,1009.3794555664062,1645.2821044921875,528.009033203125,2456.7177734375,427.01177978515625,2452.288818359375,905.9924926757812,1109.577392578125,1193.2103271484375,403.1094970703125,721.9590454101562,1887.7457275390625,2242.89208984375,4137.591796875,1197.3028564453125,8389.947265625,2048.799072265625,166.00625610351562,153.29869079589844,165.30389404296875,2185.37353515625,1103.8671875,1392.5250244140625,551.0908813476562,963.5797119140625,472.07867431640625,103.66651153564453,3121.796875,726.45556640625,961.1747436523438,2624.6962890625,7405.3544921875,374.8505554199219
2023-04-26,1846.977294921875,660.2612915039062,4398.3193359375,2885.7119140625,886.7451171875,4171.38720703125,6030.326171875,1333.9969482421875,329.5798645019531,769.9134521484375,4405.0,903.7700805664062,213.43344116210938,3194.208984375,4807.50439453125,3212.887939453125,1683.173828125,1020.9732666015625,1652.8453369140625,529.8529663085938,2463.996337890625,422.0442199707031,2472.3271484375,907.4802856445312,1125.4532470703125,1195.791748046875,403.795166015625,720.41552734375,1877.054443359375,2271.028564453125,4111.6484375,1200.964599609375,8427.5927734375,2084.594482421875,164.79345703125,153.7758026123047,169.13661193847656,2172.543212890625,1116.294921875,1366.6717529296875,555.5541381835938,962.3411865234375,476.7142333984375,103.47282409667969,3143.56884765625,738.5722045898438,960.4998168945312,2632.470947265625,7422.9736328125,373.7528991699219
2023-04-27,1852.124755859375,655.3442993164062,4405.39990234375,2875.745849609375,880.5015258789062,4277.345703125,6173.81591796875,1359.28369140625,335.85980224609375,782.9037475585938,4415.85009765625,906.5972290039062,215.29139709472656,3212.51123046875,4880.38427734375,3227.921875,1685.4027099609375,1026.434814453125,1661.9410400390625,516.1481323242188,2467.43896484375,428.00531005859375,2431.1181640625,910.8524780273438,1132.3277587890625,1214.0078125,407.4682312011719,729.0292358398438,1907.02978515625,2300.412353515625,4269.78271484375,1211.30615234375,8463.306640625,2096.595703125,165.86070251464844,152.72616577148438,167.46865844726562,2186.29345703125,1135.01123046875,1366.0885009765625,553.9846801757812,969.7228393554688,480.1036682128906,104.24754333496094,3133.54296875,745.792724609375,967.103759765625,2654.848388671875,7466.7734375,373.60321044921875
2023-04-28,1923.9886474609375,676.7504272460938,4501.3369140625,2878.1259765625,859.123291015625,4300.390625,6253.52783203125,1353.9365234375,337.7013244628906,795.6452026367188,4553.5498046875,900.74462890625,216.5455322265625,3241.725341796875,4891.5966796875,3265.06201171875,1704.125,1037.008544921875,1668.4661865234375,528.009033203125,2516.568359375,433.27093505859375,2419.646728515625,910.158203125,1140.29052734375,1220.3397216796875,416.8223876953125,722.2577514648438,1936.45556640625,2359.080078125,4367.9248046875,1214.1761474609375,8509.4716796875,2157.47900390625,166.8794403076172,151.67649841308594,168.391357421875,2226.256591796875,1138.0557861328125,1295.1866455078125,567.2763671875,978.5907592773438,483.4432678222656,104.53805541992188,3164.308837890625,755.5355224609375,986.915283203125,2633.318359375,7521.822265625,384.1806640625
2023-05-02,1918.8912353515625,676.9490966796875,4478.4990234375,2875.349365234375,869.762451171875,4364.47998046875,6222.70849609375,1348.3394775390625,341.0065612792969,786.5868530273438,4511.0498046875,910.3170166015625,219.3324737548828,3227.63916015625,4911.9873046875,3319.5107421875,1723.1939697265625,1040.370849609375,1668.1201171875,542.7105712890625,2454.8984375,443.2557373046875,2414.132568359375,914.5718383789062,1138.4111328125,1244.400634765625,415.7449645996094,734.804931640625,1919.5694580078125,2379.0849609375,4495.22314453125,1224.46826171875,8695.025390625,2155.9375,170.3722686767578,156.7339630126953,170.41416931152344,2245.157470703125,1148.83642578125,1288.0916748046875,564.3335571289062,964.1246337890625,478.7578430175781,106.81378936767578,3164.456298828125,771.1140747070312,1015.59619140625,2655.247314453125,7422.67529296875,387.5235595703125
2023-05-03,1838.0816650390625,665.17822265625,4503.08203125,2905.247802734375,858.9734497070312,4315.81884765625,6154.10009765625,1346.29052734375,340.7232360839844,775.7366943359375,4527.10009765625,913.2433471679688,220.07566833496094,3242.568603515625,4913.82275390625,3311.796142578125,1719.578369140625,1031.9896240234375,1673.9532470703125,536.9296264648438,2461.537353515625,439.4306945800781,2447.906982421875,915.3157348632812,1133.712646484375,1236.3154296875,418.3895568847656,729.3778076171875,1929.361328125,2350.998291015625,4445.55908203125,1222.6373291015625,8715.28515625,2168.811279296875,171.09994506835938,153.7758026123047,170.13026428222656,2225.888671875,1134.861572265625,1282.01708984375,559.6250610351562,954.7612915039062,482.1971435546875,106.23274230957031,3125.630126953125,772.89453125,1002.243896484375,2645.47900390625,7473.04541015625,384.28045654296875
2023-05-04,1910.2955322265625,675.2107543945312,4540.728515625,2957.9541015625,865.0672607421875,4325.37646484375,6363.21142578125,1373.7259521484375,347.8531188964844,785.4918823242188,4587.0498046875,925.9899291992188,220.5865936279297,3256.258056640625,4929.45068359375,3302.844970703125,1743.3031005859375,1039.639892578125,1708.21044921875,544.7039794921875,2473.19287109375,442.6099548339844,2468.339111328125,914.1751708984375,1122.2879638671875,1240.6016845703125,415.8918762207031,735.6015625,1945.9976806640625,2351.596923828125,4448.5732421875,1218.92626953125,8718.5537109375,2150.772216796875,171.09994506835938,153.63267517089844,169.52696228027344,2251.5498046875,1165.356689453125,1290.4241943359375,568.9439697265625,965.06591796875,479.3061218261719,107.54008483886719,3165.73388671875,767.0587158203125,1007.8836669921875,2661.776123046875,7468.11767578125,382.8834533691406
2023-05-05,1919.341064453125,679.3330688476562,4589.89306640625,2987.802734375,864.4179077148438,4330.6162109375,6362.8134765625,1358.5340576171875,345.114501953125,783.7000732421875,4626.0,917.3599243164062,220.54014587402344,3264.44189453125,4904.1484375,3318.472412109375,1736.0223388671875,1028.67626953125,1607.2186279296875,537.9263916015625,2505.405029296875,431.43292236328125,2462.430908203125,919.3822631835938,1061.6531982421875,1226.525390625,419.9567565917969,730.2739868164062,1927.1131591796875,2372.150634765625,4435.52783203125,1198.6387939453125,8865.224609375,2183.102783203125,169.0624542236328,152.96470642089844,171.08847045898438,2245.80126953125,1171.595458984375,1281.8226318359375,565.5106811523438,961.5485229492188,475.6176452636719,105.21593475341797,3175.563232421875,767.800537109375,999.1589965820312,2724.07421875,7594.091796875,378.59259033203125
2023-05-08,1886.5574951171875,680.5250244140625,4612.431640625,2994.24853515625,877.5545043945312,4414.20849609375,6629.77880859375,1404.06005859375,347.2392883300781,790.12060546875,4598.39990234375,925.79150390625,216.3132781982422,3259.97802734375,4869.0234375,3355.859619140625,1761.629150390625,1048.3619384765625,1625.805419921875,547.7439575195312,2534.02685546875,442.1628723144531,2477.74267578125,930.242919921875,1114.12744140625,1232.8572998046875,422.60137939453125,729.726318359375,1957.2384033203125,2360.07763671875,4465.1279296875,1219.0252685546875,8991.6337890625,2179.473876953125,171.77911376953125,157.44964599609375,173.71458435058594,2273.53173828125,1180.22998046875,1310.05712890625,572.475341796875,953.0274047851562,498.9449462890625,106.08749389648438,3195.123779296875,780.3128662109375,1005.8592529296875,2742.364990234375,7700.2568359375,379.54058837890625
2023-05-09,1895.153076171875,685.8889770507812,4580.46923828125,3009.470703125,887.344482421875,4394.41455078125,6524.52587890625,1407.9580078125,346.6254577636719,789.9712524414062,4595.14990234375,931.6441040039062,219.56471252441406,3356.101806640625,4894.97021484375,3344.979736328125,1748.3056640625,1051.529296875,1625.8548583984375,550.2357788085938,2548.977294921875,437.4933776855469,2477.25048828125,926.771484375,1128.2227783203125,1237.8253173828125,415.1082458496094,721.5606689453125,1952.6922607421875,2369.0078125,4568.755859375,1232.53369140625,9026.60546875,2178.294189453125,170.7603759765625,157.68820190429688,172.75640869140625,2280.56787109375,1181.028564453125,1310.397216796875,562.56787109375,948.667724609375,502.08514404296875,106.08749389648438,3227.216552734375,780.4118041992188,1010.1493530273438,2739.524169921875,7681.14404296875,381.4864196777344
2023-05-10,1891.2052001953125,686.3856201171875,4588.6962890625,3016.01513671875,888.9928588867188,4420.7099609375,6603.44091796875,1413.7049560546875,351.4416809082031,792.4100952148438,4604.9501953125,936.80224609375,219.75051879882812,3397.815185546875,4829.53173828125,3379.44921875,1757.71630859375,1050.8470458984375,1633.36865234375,560.8009643554688,2543.5673828125,433.6186828613281,2484.044677734375,928.407958984375,1159.826171875,1230.5679931640625,416.6264953613281,721.3117065429688,1957.0885009765625,2359.1298828125,4541.1318359375,1235.7005615234375,9082.677734375,2186.091552734375,171.77911376953125,159.3104248046875,175.7729034423828,2296.249755859375,1186.66845703125,1315.0626220703125,561.2926635742188,945.0512084960938,507.9169921875,105.7969741821289,3230.7060546875,782.5383911132812,1008.55859375,2736.583740234375,7707.9716796875,382.9333190917969
2023-05-11,1983.658935546875,704.0667724609375,4582.712890625,3113.54443359375,895.0366821289062,4412.8984375,6635.255859375,1419.65185546875,351.8194274902344,784.994140625,4635.14990234375,936.0086669921875,219.37892150878906,3302.534423828125,4496.833984375,3368.124267578125,1757.4686279296875,1060.3974609375,1634.4561767578125,565.5353393554688,2542.977294921875,418.119873046875,2552.676513671875,931.5322875976562,1174.564453125,1223.60302734375,411.77801513671875,707.619384765625,1956.339111328125,2237.10498046875,4603.8916015625,1238.3231201171875,9174.5634765625,2183.09765625,174.20468139648438,159.4058380126953,176.4116973876953,2281.2578125,1183.2745361328125,1325.996826171875,562.5188598632812,952.2346801757812,510.0104675292969,105.11909484863281,3226.13525390625,780.8568725585938,1006.5341796875,2748.94384765625,7799.8017578125,383.8314208984375
2023-05-12,1963.7188720703125,695.3255615234375,4592.6357421875,3104.966796875,909.7216796875,4404.166015625,6685.98974609375,1422.7001953125,341.76202392578125,788.328857421875,4616.5,929.9081420898438,218.35704040527344,3288.497802734375,4431.4453125,3586.76123046875,1737.3594970703125,1067.6092529296875,1648.8907470703125,558.8075561523438,2563.09130859375,402.1242980957031,2583.201416015625,936.1939086914062,1195.534423828125,1212.9849853515625,411.8270263671875,699.7028198242188,1958.9869384765625,2216.1025390625,4632.5537109375,1262.71728515625,9208.7412109375,2160.72607421875,169.7416229248047,157.9267578125,171.58529663085938,2284.982666015625,1184.921630859375,1311.855224609375,567.1292724609375,947.2310180664062,514.346923828125,103.37598419189453,3218.41943359375,780.4612426757812,1008.75146484375,2764.244140625,7667.90478515625,382.43438720703125
2023-05-15,1915.09326171875,689.415283203125,4613.17919921875,3105.859375,914.8663940429688,4429.05419921875,6683.8984375,1420.601318359375,337.13470458984375,793.405517578125,4630.85009765625,915.3759765625,220.81884765625,3250.256591796875,4483.48828125,3618.56005859375,1717.05224609375,1071.7509765625,1656.800048828125,557.4619140625,2647.678466796875,408.0357360839844,2621.456298828125,938.02880859375,1206.316162109375,1225.7947998046875,419.0262451171875,702.590576171875,1971.376708984375,2241.794677734375,4652.2705078125,1272.3167724609375,9121.4619140625,2159.9775390625,170.71185302734375,158.02220153808594,172.64993286132812,2289.489501953125,1187.3172607421875,1302.9620361328125,570.8078002929688,944.2586059570312,529.2006225585938,104.29595947265625,3199.49755859375,778.3840942382812,1026.200927734375,2770.57373046875,7725.640625,384.9290771484375
2023-05-16,1888.2066650390625,682.412353515625,4542.62353515625,3111.908447265625,916.8643798828125,4403.63232421875,6755.89306640625,1427.59765625,342.1397705078125,783.7498779296875,4606.89990234375,914.6815795898438,223.83804321289062,3253.182861328125,4480.01513671875,3593.536376953125,1710.91064453125,1062.9312744140625,1647.300048828125,557.6612548828125,2641.87548828125,409.7743835449219,2634.89697265625,938.6239013671875,1207.0579833984375,1231.5909423828125,415.2552185058594,699.8023681640625,1945.4481201171875,2222.188720703125,4680.83349609375,1249.3572998046875,8986.779296875,2159.363037109375,172.1671905517578,160.31236267089844,170.76907348632812,2256.88427734375,1178.6329345703125,1291.298828125,575.1239013671875,932.3191528320312,519.5308227539062,104.00544738769531,3202.544921875,777.6917114257812,1019.2115478515625,2781.239013671875,7663.673828125,386.12652587890625
2023-05-17,1898.5513916015625,680.0283203125,4469.873046875,3066.63916015625,913.867431640625,4394.8994140625,6676.67919921875,1414.654541015625,344.45343017578125,788.6275024414062,4631.89990234375,916.5167846679688,224.44187927246094,3241.82470703125,4446.7255859375,3589.135009765625,1708.6322021484375,1047.192626953125,1638.449951171875,558.25927734375,2678.21826171875,405.05517578125,2620.964111328125,931.6810302734375,1222.7359619140625,1214.6409912109375,418.8303527832031,692.1844482421875,1907.579345703125,2214.60595703125,4684.63916015625,1250.0006103515625,9034.3828125,2154.614013671875,170.7603759765625,159.5966796875,169.4915008544922,2243.5478515625,1160.515380859375,1306.4609375,575.1239013671875,927.364990234375,513.8983154296875,102.64968872070312,3153.938720703125,769.77880859375,1016.2711791992188,2753.47900390625,7665.416015625,381.4864196777344
2023-05-18,1889.05615234375,660.5095825195312,4429.8330078125,3083.100830078125,913.767578125,4384.51708984375,6760.67236328125,1414.704345703125,340.6288146972656,795.6950073242188,4564.35009765625,907.1427612304688,222.5839080810547,3128.24169921875,4388.77880859375,3537.109130859375,1689.6622314453125,1052.4063720703125,1645.0,559.7045288085938,2690.2177734375,403.8629455566406,2587.2880859375,938.7726440429688,1225.4561767578125,1213.7642822265625,411.0923767089844,689.147216796875,1925.8143310546875,2183.2763671875,4657.85498046875,1232.5831298828125,8968.8984375,2149.369140625,169.88717651367188,158.7378692626953,167.25575256347656,2238.71923828125,1150.6331787109375,1308.3076171875,563.2545776367188,921.1227416992188,506.8702392578125,101.8749771118164,3145.239990234375,767.8500366210938,1011.0169067382812,2713.06005859375,7569.5537109375,381.7857971191406
2023-05-19,1955.0732421875,683.5050048828125,4434.96875,3058.7060546875,923.1079711914062,4350.11962890625,6755.49462890625,1414.3546142578125,340.25103759765625,802.0657348632812,4499.85009765625,908.8787231445312,222.8625946044922,3073.48388671875,4357.87060546875,3531.916259765625,1699.9644775390625,1067.4630126953125,1646.9000244140625,555.7675170898438,2668.431884765625,404.111328125,2600.974853515625,946.5089721679688,1234.4573974609375,1236.0718994140625,411.2392883300781,690.9396362304688,1940.0526123046875,2185.122314453125,4747.00341796875,1247.3287353515625,9021.0576171875,2150.415283203125,168.14076232910156,157.3542022705078,165.8717041015625,2245.985107421875,1152.08056640625,1301.698486328125,564.1864624023438,917.3576049804688,523.3189697265625,101.34236145019531,3167.847412109375,765.4500122070312,1033.624267578125,2692.925048828125,7646.35302734375,385.3781433105469
2023-05-22,2324.9384765625,724.8272094726562,4592.685546875,3059.15234375,916.6146240234375,4388.98046875,6764.30712890625,1412.2557373046875,341.478759765625,798.1835327148438,4498.9501953125,917.5087280273438,221.74781799316406,3238.8486328125,4423.060546875,3506.744140625,1702.193359375,1091.339111328125,1641.050048828125,565.1366577148438,2647.92431640625,405.05517578125,2597.676513671875,942.5911865234375,1232.62744140625,1259.3536376953125,416.038818359375,701.6445922851562,1938.603759765625,2211.61279296875,4929.30322265625,1252.42529296875,9071.28515625,2131.047607421875,168.91693115234375,158.02220153808594,166.3330535888672,2257.98779296875,1148.7366943359375,1282.26025390625,566.1483154296875,928.8511962890625,520.8765869140625,101.6812973022461,3242.40283203125,766.0999755859375,1064.763671875,2703.7900390625,7680.54638671875,394.9078063964844
2023-05-23,2632.384765625,729.1481323242188,4537.93603515625,3094.554443359375,915.216064453125,4364.5771484375,6751.85986328125,1436.492919921875,346.20050048828125,796.2922973632812,4521.64990234375,922.9148559570312,222.30520629882812,3358.68115234375,4425.93798828125,3562.281494140625,1681.985107421875,1079.1573486328125,1637.199951171875,560.8507690429688,2665.923828125,407.6383056640625,2588.026611328125,945.6163940429688,1246.5250244140625,1266.416015625,420.34857177734375,701.1466674804688,1919.919189453125,2192.705078125,4801.2138671875,1255.3941650390625,9114.923828125,2122.015869140625,168.96543884277344,157.44964599609375,166.15560913085938,2257.573974609375,1163.510009765625,1325.0247802734375,570.513427734375,923.0548095703125,526.8579711914062,102.26233673095703,3240.78125,770.0499877929688,1051.31494140625,2674.783935546875,7619.42626953125,396.8037414550781
2023-05-24,2474.36376953125,713.4536743164062,4524.0244140625,3075.61376953125,916.7644653320312,4383.498046875,6757.2373046875,1425.6986083984375,343.0841369628906,797.7356567382812,4519.7998046875,930.4537353515625,223.8844757080078,3356.05224609375,4484.1826171875,3571.479736328125,1684.362548828125,1083.640380859375,1615.800048828125,564.139892578125,2693.709716796875,404.2603454589844,2574.881103515625,932.970458984375,1257.94970703125,1265.05224609375,424.6093444824219,693.0806884765625,1908.7783203125,2180.2333984375,4770.0810546875,1262.469970703125,9184.3212890625,2119.725830078125,169.7416229248047,158.64244079589844,167.36219787597656,2244.421630859375,1173.2425537109375,1331.196533203125,571.592529296875,943.4163818359375,518.583740234375,101.8749771118164,3246.973388671875,771.1500244140625,1059.2685546875,2698.507080078125,7618.97802734375,398.8493957519531
2023-05-25,2536.182861328125,719.6619262695312,4555.6376953125,3097.479736328125,920.1110229492188,4506.14599609375,6812.20361328125,1426.59814453125,343.0841369628906,818.938232421875,4563.2998046875,937.8438110351562,223.001953125,3408.131591796875,4469.001953125,3611.636474609375,1685.3531494140625,1087.5872802734375,1609.5999755859375,570.1700439453125,2687.906494140625,401.6275634765625,2557.452392578125,932.1769409179688,1249.6903076171875,1270.604736328125,432.1024475097656,693.7279663085938,1928.3621826171875,2199.7392578125,4853.298828125,1264.5482177734375,9195.3173828125,2129.07470703125,169.30502319335938,158.4038848876953,168.88819885253906,2244.145751953125,1175.239013671875,1336.7364501953125,570.170166015625,936.3319702148438,513.2503051757812,101.53604125976562,3237.291748046875,780.2999877929688,1058.641845703125,2699.204833984375,7587.07373046875,393.2613220214844
2023-05-26,2543.07958984375,721.9962158203125,4597.2734375,3102.2890625,926.0050659179688,4478.9287109375,6875.28564453125,1438.3919677734375,344.0284729003906,814.2099609375,4596.2001953125,943.6962890625,224.34898376464844,3485.854248046875,4495.7919921875,3650.0625,1672.4259033203125,1110.196533203125,1615.800048828125,575.3031005859375,2700.0537109375,410.8672180175781,2611.708251953125,942.9384155273438,1254.2899169921875,1283.36572265625,434.502197265625,698.7567749023438,1943.4498291015625,2213.45849609375,4942.7939453125,1268.55615234375,9312.31640625,2139.668212890625,169.30502319335938,156.2568359375,168.42684936523438,2305.355224609375,1193.60595703125,1344.7548828125,574.82958984375,961.0035400390625,516.8391723632812,103.03704833984375,3272.087158203125,789.7000122070312,1074.693603515625,2733.294189453125,7686.71875,400.84515380859375
2023-05-29,2532.78466796875,732.5751342773438,4627.7392578125,3111.214111328125,928.8521118164062,4481.40283203125,6902.71875,1448.7864990234375,341.57318115234375,817.494873046875,4575.25,948.556884765625,228.62229919433594,3449.993896484375,4520.8955078125,3670.93212890625,1697.1907958984375,1097.527587890625,1635.5,577.1470336914062,2731.2822265625,417.176025390625,2609.689453125,940.4092407226562,1271.00634765625,1280.394775390625,439.889404296875,699.2546997070312,1951.593017578125,2219.544677734375,4930.73583984375,1316.3553466796875,9246.486328125,2154.311767578125,171.05142211914062,151.7241973876953,166.43951416015625,2318.323486328125,1215.9158935546875,1369.247314453125,583.6580200195312,959.56689453125,519.829833984375,105.02225494384766,3263.68359375,794.25,1074.0189208984375,2803.16796875,7804.87841796875,398.94915771484375
2023-05-30,2495.203369140625,729.1481323242188,4586.55224609375,3118.155517578125,936.494384765625,4455.5927734375,6976.15673828125,1465.077880859375,340.34552001953125,814.7077026367188,4573.25,952.1279296875,226.9501190185547,3430.302734375,4483.83544921875,3638.193603515625,1708.929443359375,1106.9317626953125,1636.75,583.2269897460938,2733.4951171875,410.4201354980469,2615.843505859375,942.1945190429688,1279.2164306640625,1289.6002197265625,443.3880310058594,701.6445922851562,1973.0753173828125,2205.82568359375,4933.05859375,1314.6728515625,9295.87109375,2138.944580078125,171.5365447998047,151.58106994628906,166.8653564453125,2317.725830078125,1213.7198486328125,1377.0228271484375,581.5,950.7980346679688,517.1880493164062,103.66651153564453,3259.604248046875,790.9000244140625,1058.93115234375,2793.449462890625,7865.99951171875,401.6434326171875
2023-05-31,2492.10498046875,733.9160766601562,4609.2900390625,3166.300537109375,913.9173583984375,4431.5771484375,6960.2744140625,1450.2857666015625,343.27301025390625,846.013916015625,4657.0498046875,945.3826293945312,224.11672973632812,3416.018310546875,4466.1240234375,3631.86328125,1702.193359375,1115.9464111328125,1610.8499755859375,590.4033203125,2714.561279296875,403.266845703125,2626.675048828125,941.4010620117188,1272.6385498046875,1284.19384765625,439.05169677734375,693.37939453125,2012.6927490234375,2200.687255859375,4940.125,1305.3209228515625,9280.3671875,2148.724853515625,168.67437744140625,147.81179809570312,165.9781494140625,2271.692138671875,1232.78564453125,1360.451416015625,579.8499755859375,966.4035034179688,524.664794921875,102.45601654052734,3233.35986328125,798.6500244140625,1075.46484375,2814.132568359375,7834.244140625,402.7909851074219
2023-06-01,2490.905517578125,727.1614990234375,4801.0634765625,3213.65185546875,918.762451171875,4505.7578125,7010.7099609375,1449.38623046875,344.26458740234375,824.1642456054688,4635.25,956.988525390625,213.99082946777344,3497.162841796875,4516.72802734375,3675.48193359375,1686.44287109375,1112.827880859375,1604.0,580.2866821289062,2754.396240234375,403.71392822265625,2656.559814453125,928.4575805664062,1276.1500244140625,1285.36279296875,433.3356628417969,690.9396362304688,1928.462158203125,2202.83251953125,4911.3642578125,1305.2220458984375,9241.333984375,2168.67236328125,169.2080078125,146.61900329589844,165.37486267089844,2265.575927734375,1205.58447265625,1370.65673828125,582.75,978.6402587890625,533.537109375,102.60127258300781,3267.271240234375,793.6500244140625,1080.5262451171875,2818.11962890625,7807.1181640625,406.2835388183594
2023-06-02,2443.8291015625,731.6810913085938,4953.69384765625,3210.230712890625,925.1558837890625,4530.5009765625,6994.18017578125,1456.482421875,340.0149841308594,832.6751708984375,4654.14990234375,958.0796508789062,214.50177001953125,3483.4736328125,4574.67529296875,3659.013427734375,1694.4666748046875,1108.1014404296875,1606.5,574.5057373046875,2845.130615234375,418.0205078125,2675.07177734375,930.4908447265625,1288.199951171875,1282.401123046875,436.98211669921875,703.6361694335938,1937.1549072265625,2229.522216796875,4935.92431640625,1327.4886474609375,9396.919921875,2185.73974609375,169.35353088378906,147.6209716796875,166.51046752929688,2258.171875,1200.3438720703125,1373.669677734375,587.2000122070312,990.4310913085938,534.2349853515625,104.58647918701172,3249.185302734375,796.0499877929688,1082.7435302734375,2852.408447265625,7814.9326171875,404.0882263183594
2023-06-05,2432.734619140625,733.8663940429688,4936.6416015625,3173.043701171875,949.8806762695312,4570.2353515625,7013.39892578125,1458.131591796875,336.94580078125,830.6842651367188,4682.60009765625,966.9576416015625,213.38699340820312,3434.568359375,4567.82861328125,3633.149169921875,1718.1915283203125,1109.319580078125,1604.4000244140625,572.26318359375,2823.44287109375,416.9773254394531,2654.4921875,939.0206298828125,1301.800048828125,1287.8309326171875,434.27191162109375,709.1629638671875,1923.31640625,2263.1962890625,4885.56884765625,1380.9285888671875,9492.767578125,2164.69189453125,168.91693115234375,148.28892517089844,167.2202606201172,2278.452392578125,1213.2208251953125,1361.61767578125,587.2000122070312,999.4971923828125,544.5527954101562,105.94223022460938,3232.77001953125,792.4500122070312,1069.487548828125,2846.4775390625,7846.1396484375,403.3398132324219
2023-06-06,2432.4345703125,740.42236328125,4926.56884765625,3185.93505859375,967.2130126953125,4585.95458984375,7083.849609375,1474.322998046875,336.3320007324219,825.6574096679688,4705.39990234375,964.2297973632812,211.62193298339844,3509.562744140625,4600.671875,3664.651611328125,1749.7916259765625,1099.866455078125,1599.4000244140625,577.794921875,2857.081298828125,412.854248046875,2649.913330078125,934.4085693359375,1306.0,1262.65673828125,436.3907775878906,709.8599853515625,1957.4383544921875,2272.824462890625,4827.89892578125,1396.564697265625,9645.431640625,2151.92724609375,170.17822265625,146.61900329589844,167.00730895996094,2280.3837890625,1220.80712890625,1369.3446044921875,585.3499755859375,1004.5008544921875,554.0232543945312,105.55487060546875,3177.135986328125,792.0999755859375,1047.2176513671875,2872.14453125,8072.654296875,399.098876953125
2023-06-07,2438.331787109375,738.7833862304688,5012.68212890625,3197.884521484375,975.7542724609375,4638.8369140625,7049.9931640625,1480.1199951171875,347.6170349121094,840.3897094726562,4893.14990234375,952.72314453125,214.3159637451172,3513.729248046875,4637.48388671875,3686.707763671875,1752.4166259765625,1100.30517578125,1607.699951171875,592.4964599609375,2909.406982421875,419.8585205078125,2674.57958984375,932.5241088867188,1311.199951171875,1272.4794921875,437.524169921875,726.6890869140625,1937.804443359375,2310.2900390625,4845.09619140625,1391.8145751953125,9616.9990234375,2217.59423828125,172.07017517089844,146.80987548828125,169.77540588378906,2297.67529296875,1243.5662841796875,1368.81005859375,589.2000122070312,1005.2935180664062,566.1853637695312,107.9758529663086,3219.009033203125,823.0999755859375,1056.328125,2897.56201171875,8120.486328125,401.9427795410156
2023-06-08,2427.936767578125,731.4824829101562,4913.1552734375,3185.439453125,961.1192016601562,4658.14599609375,6980.43896484375,1466.6270751953125,341.0065612792969,832.1774291992188,4875.0498046875,957.63330078125,211.90061950683594,3471.668701171875,4613.32275390625,3617.471923828125,1695.853515625,1098.0634765625,1608.699951171875,591.9482421875,2916.095458984375,415.5367431640625,2638.8359375,930.242919921875,1303.8499755859375,1266.408203125,436.4893493652344,745.6591796875,1884.9478759765625,2335.034423828125,4749.17822265625,1366.7274169921875,9568.5546875,2195.896728515625,176.6302490234375,148.95692443847656,171.51431274414062,2299.0546875,1236.6785888671875,1371.3369140625,588.5,977.9467163085938,557.9609985351562,107.63691711425781,3181.21533203125,807.0999755859375,1032.804931640625,2867.708984375,8063.29736328125,398.69970703125
2023-06-09,2449.92578125,730.0421752929688,4913.20556640625,3175.007568359375,973.75634765625,4602.59521484375,7007.3740234375,1465.7275390625,339.4483947753906,829.6888427734375,4878.75,961.4523315429688,211.48257446289062,3401.287109375,4630.587890625,3542.202880859375,1699.6177978515625,1081.496337890625,1610.5999755859375,579.788330078125,2851.67138671875,412.35748291015625,2595.805419921875,930.3916625976562,1331.050048828125,1249.7734375,432.103759765625,745.3604736328125,1870.4598388671875,2357.68310546875,4766.8193359375,1356.435302734375,9538.0419921875,2188.41650390625,177.35792541503906,147.19155883789062,173.82106018066406,2282.775390625,1230.1903076171875,1377.4114990234375,578.7000122070312,974.9246826171875,560.5529174804688,105.45803833007812,3154.52880859375,801.0,1024.8514404296875,2866.96142578125,8116.15576171875,396.4544982910156
